330,192,246,red
329,188,231,red
349,184,219,red
367,180,208,red
382,176,198,red
396,173,189,red
409,169,181,red
420,166,174,red
430,163,167,red
440,160,161,red
433,160,155,red
423,181,150,red
412,200,145,red
402,217,140,red
393,233,135,red
384,227,131,red
374,220,126,red
365,214,123,red
356,209,118,red
349,203,235,red
341,199,277,red
333,194,254,red
325,190,237,red
341,186,224,red
359,181,212,red
375,177,202,red
390,174,192,red
404,171,184,red
416,167,176,red
427,164,169,red
437,160,163,red
436,157,157,red
425,177,151,red
414,196,146,red
404,214,140,red
394,231,136,red
385,228,131,red
376,222,127,red
367,216,123,red
359,210,119,red
350,205,211,red
342,200,286,red
335,195,259,red
327,191,241,red
336,187,227,red
355,183,215,red
372,179,204,red
386,175,195,red
400,171,186,red
413,168,178,red
424,165,171,red
435,161,164,red
439,158,158,red
428,172,152,red
417,192,147,red
406,210,142,red
396,227,137,red
387,231,132,red
378,223,128,red
369,217,124,red
361,212,120,red
352,206,184,red
345,201,274,red
337,196,264,red
329,192,245,red
331,188,230,red
350,184,218,red
368,180,207,red
383,176,197,red
397,172,188,red
410,169,181,red
420,166,174,red
430,163,168,red
439,160,161,red
433,160,156,red
423,181,150,red
412,200,145,red
402,217,140,red
392,233,135,red
383,227,131,red
374,221,126,red
366,214,123,red
357,209,118,red
349,204,227,red
341,199,279,red
334,194,256,red
326,190,239,red
339,186,225,red
358,182,213,red
374,178,203,red
389,174,193,red
402,171,185,red
415,167,177,red
426,164,170,red
436,161,163,red
437,157,157,red
426,175,151,red
415,195,146,red
405,213,141,red
395,229,136,red
386,229,131,red
377,222,127,red
368,216,123,red
359,211,120,red
351,205,202,red
343,201,285,red
335,196,260,red
327,192,242,red
334,187,228,red
353,183,216,red
370,179,205,red
385,176,195,red
399,172,187,red
412,168,179,red
423,165,172,red
433,162,166,red
442,159,160,red
430,166,154,red
419,187,148,red
409,206,143,red
399,222,138,red
389,232,133,red
380,225,129,red
371,219,125,red
363,213,121,red
355,208,152,red
346,202,255,red
339,198,270,red
331,193,249,red
325,189,234,red
346,184,221,red
364,181,209,red
379,177,199,red
394,173,190,red
407,170,182,red
418,166,174,red
430,163,168,red
438,160,162,red
435,157,156,red
424,179,150,red
413,198,145,red
403,215,140,red
393,232,135,red
384,228,131,red
375,221,127,red
367,215,123,red
358,210,119,red
350,204,219,red
342,200,283,red
334,195,257,red
326,190,240,red
338,186,226,red
356,182,214,red
373,178,203,red
388,175,194,red
402,172,185,red
414,168,178,red
424,165,171,red
434,161,165,red
440,158,159,red
428,170,153,red
418,190,148,red
407,209,142,red
398,226,137,red
388,232,133,red
379,224,128,red
370,218,125,red
361,212,120,red
353,207,174,red
345,202,268,red
337,197,266,red
330,192,246,red
329,188,231,red
349,184,219,red
366,180,208,red
382,176,198,red
396,173,189,red
409,169,181,red
419,166,174,red
430,163,167,red
439,160,161,red
433,160,155,red
422,182,149,red
411,201,144,red
401,218,139,red
392,235,134,red
383,227,130,red
373,220,126,red
365,214,122,red
357,209,118,red
348,204,235,red
341,199,277,red
333,194,253,red
325,190,237,red
341,186,223,red
359,182,212,red
376,178,202,red
390,174,193,red
403,171,184,red
416,167,177,red
426,164,170,red
435,161,163,red
438,157,158,red
427,174,152,red
416,193,146,red
405,211,141,red
396,228,137,red
386,230,132,red
377,223,128,red
369,217,124,red
360,211,120,red
352,206,193,red
344,201,279,red
336,196,262,red
328,192,243,red
332,187,229,red
352,183,217,red
369,180,206,red
384,176,196,red
398,172,187,red
411,169,180,red
421,165,172,red
432,162,166,red
442,159,159,red
430,166,154,red
420,185,148,red
410,204,143,red
400,221,138,red
390,234,134,red
381,225,130,red
372,219,126,red
364,213,121,red
355,208,139,red
347,203,249,red
339,198,272,red
331,193,250,red
324,189,235,red
344,185,221,red
362,181,211,red
378,177,200,red
392,173,191,red
406,170,183,red
417,167,176,red
427,163,169,red
437,161,163,red
437,157,157,red
425,176,151,red
415,195,146,red
405,213,141,red
394,231,136,red
385,229,131,red
376,221,127,red
367,215,123,red
359,210,119,red
351,205,211,red
342,200,286,red
335,195,258,red
327,191,241,red
336,187,227,red
355,183,215,red
372,179,204,red
387,175,195,red
400,172,186,red
413,168,179,red
423,165,171,red
433,161,165,red
441,158,159,red
429,168,153,red
420,187,148,red
409,206,143,red
399,222,138,red
389,233,133,red
380,224,128,red
371,218,125,red
362,212,121,red
354,207,163,red
346,202,261,red
338,197,268,red
330,193,248,red
327,188,233,red
348,184,219,red
365,181,208,red
381,177,198,red
394,173,189,red
408,169,181,red
419,166,173,red
430,163,167,red
439,160,161,red
433,160,156,red
423,180,150,red
412,200,145,red
402,217,140,red
393,233,135,red
383,227,131,red
374,221,126,red
365,215,122,red
357,209,118,red
349,204,227,red
341,199,279,red
333,195,255,red
326,190,238,red
339,186,225,red
358,182,213,red
374,178,203,red
389,174,193,red
403,171,185,red
415,167,177,red
425,164,171,red
434,162,164,red
439,158,158,red
427,172,152,red
417,192,147,red
406,210,141,red
397,227,137,red
387,231,132,red
378,224,128,red
369,217,124,red
360,212,120,red
352,206,184,red
344,201,274,red
337,196,264,red
329,192,245,red
331,188,230,red
350,183,218,red
368,180,207,red
383,176,197,red
397,172,188,red
410,169,180,red
421,165,173,red
432,162,167,red
441,159,160,red
431,165,154,red
421,184,149,red
411,203,144,red
401,220,139,red
391,235,134,red
382,226,130,red
373,220,126,red
364,214,122,red
356,208,125,red
348,203,241,red
340,199,274,red
332,194,252,red
324,189,236,red
343,185,223,red
361,181,211,red
377,178,201,red
391,174,191,red
405,170,183,red
417,167,176,red
428,163,169,red
437,161,163,red
436,157,157,red
425,178,150,red
414,197,146,red
404,214,140,red
394,231,136,red
385,229,131,red
376,222,127,red
367,216,123,red
359,210,119,red
351,205,219,red
342,199,283,red
334,195,257,red
327,191,240,red
338,186,226,red
357,182,214,red
373,178,203,red
388,175,194,red
401,171,185,red
414,168,178,red
424,164,171,red
434,162,165,red
440,158,159,red
428,170,153,red
418,190,147,red
407,209,142,red
397,225,137,red
388,231,133,red
379,224,129,red
370,218,124,red
361,212,120,red
353,207,174,red
345,202,268,red
337,197,266,red
330,192,246,red
329,188,231,red
349,184,219,red
366,180,208,red
382,176,198,red
396,173,189,red
409,169,181,red
419,166,174,red
430,163,167,red
440,160,160,red
431,164,155,red
421,184,149,red
411,203,144,red
400,219,139,red
391,234,134,red
382,226,130,red
373,220,126,red
364,214,122,red
356,208,126,red
348,203,249,red
339,198,272,red
332,193,250,red
324,189,235,red
345,185,222,red
362,181,210,red
378,177,200,red
392,174,191,red
406,170,183,red
418,167,176,red
429,163,169,red
438,160,163,red
436,157,157,red
425,177,151,red
414,197,145,red
404,214,141,red
394,231,136,red
385,229,131,red
376,222,127,red
367,216,123,red
359,210,119,red
350,205,211,red
342,200,286,red
335,195,259,red
327,191,241,red
336,187,227,red
355,182,215,red
372,179,204,red
387,175,195,red
400,172,186,red
413,168,178,red
424,164,171,red
433,162,165,red
441,159,159,red
429,168,153,red
420,187,148,red
409,206,143,red
399,223,138,red
390,233,133,red
380,225,129,red
372,219,125,red
363,213,121,red
355,208,152,red
346,203,255,red
339,198,270,red
331,193,249,red
325,189,233,red
346,185,220,red
364,181,209,red
379,177,199,red
394,173,190,red
407,170,182,red
419,166,174,red
429,163,168,red
439,160,161,red
433,160,156,red
423,180,150,red
412,200,145,red
402,217,139,red
393,233,135,red
384,227,130,red
374,221,127,red
366,215,123,red
357,209,119,red
349,204,227,red
341,199,279,red
334,195,255,red
326,190,238,red
339,186,225,red
358,182,213,red
374,178,202,red
389,175,193,red
402,171,185,red
415,168,177,red
426,164,170,red
436,161,164,red
438,158,158,red
426,174,152,red
416,193,147,red
405,212,141,red
396,228,136,red
386,230,132,red
377,223,128,red
369,217,123,red
360,211,120,red
352,206,193,red
344,201,279,red
336,196,262,red
328,192,243,red
333,187,228,red
353,183,216,red
371,179,205,red
385,176,195,red
399,172,187,red
412,168,180,red
422,165,172,red
433,162,166,red
441,159,160,red
430,166,154,red
420,186,149,red
410,204,143,red
400,221,139,red
390,234,134,red
381,226,129,red
372,219,126,red
364,214,121,red
355,208,139,red
347,203,249,red
339,198,272,red
332,193,250,red
324,189,235,red
344,185,221,red
362,181,210,red
378,177,200,red
393,174,191,red
406,170,183,red
417,167,175,red
428,163,168,red
439,159,162,red
434,158,155,red
423,180,150,red
413,200,145,red
402,217,139,red
392,235,135,red
383,227,130,red
374,220,126,red
365,214,122,red
357,209,118,red
348,204,234,red
340,199,277,red
333,194,253,red
325,190,237,red
341,186,224,red
359,182,212,red
376,178,202,red
390,174,193,red
404,171,184,red
415,167,176,red
427,164,169,red
437,161,163,red
437,158,157,red
426,175,151,red
414,196,146,red
404,214,141,red
394,231,136,red
385,229,131,red
376,222,128,red
367,216,123,red
359,210,119,red
350,205,211,red
342,200,286,red
335,195,258,red
327,191,241,red
336,187,227,red
355,182,215,red
372,179,204,red
387,175,195,red
400,171,186,red
413,168,179,red
423,165,172,red
433,162,165,red
441,159,159,red
430,168,154,red
419,187,148,red
409,206,143,red
399,223,138,red
389,232,133,red
380,224,129,red
371,218,125,red
362,212,120,red
354,207,163,red
346,202,261,red
338,197,267,red
330,193,247,red
327,188,233,red
348,185,220,red
365,180,208,red
381,177,198,red
395,173,190,red
407,170,181,red
419,166,174,red
430,163,168,red
439,160,161,red
433,160,155,red
422,182,150,red
412,201,144,red
401,219,139,red
392,235,135,red
383,227,130,red
374,220,126,red
365,214,122,red
357,209,118,red
349,204,234,red
340,199,276,red
333,195,253,red
325,190,237,red
341,186,224,red
359,182,212,red
376,178,202,red
390,175,193,red
404,171,184,red
416,167,177,red
426,164,170,red
436,161,164,red
438,157,158,red
427,174,152,red
416,193,147,red
406,212,142,red
395,229,136,red
385,229,131,red
377,223,127,red
368,216,124,red
359,211,119,red
351,205,202,red
343,201,285,red
335,196,260,red
328,192,242,red
334,188,228,red
354,183,216,red
370,179,205,red
385,175,195,red
399,172,187,red
412,168,179,red
422,165,172,red
433,162,166,red
442,159,160,red
431,167,154,red
420,188,149,red
409,206,144,red
399,223,138,red
390,233,134,red
380,225,129,red
371,219,125,red
363,213,122,red
354,208,152,red
347,203,255,red
338,198,270,red
331,193,249,red
325,189,234,red
346,185,221,red
364,181,209,red
379,177,199,red
394,173,190,red
407,170,182,red
419,167,175,red
429,163,168,red
439,160,162,red
435,158,156,red
423,181,150,red
413,200,145,red
402,218,140,red
393,233,135,red
383,228,131,red
374,221,126,red
366,215,122,red
357,209,119,red
349,204,227,red
341,199,279,red
334,195,256,red
326,191,239,red
340,186,225,red
358,182,213,red
374,179,202,red
389,175,193,red
402,171,185,red
415,168,177,red
426,165,170,red
436,161,163,red
437,158,157,red
426,176,152,red
415,195,146,red
405,213,141,red
395,229,136,red
386,230,132,red
377,222,128,red
368,216,124,red
359,211,120,red
351,206,202,red
343,200,285,red
336,196,260,red
328,191,242,red
335,187,228,red
354,183,216,red
370,179,205,red
385,175,196,red
400,172,186,red
413,168,179,red
423,165,171,red
433,162,166,red
441,159,159,red
429,168,153,red
418,189,148,red
408,207,143,red
398,224,138,red
389,232,134,red
380,225,129,red
371,218,125,red
362,213,121,red
354,207,163,red
346,202,262,red
338,198,268,red
330,193,247,red
327,189,233,red
347,184,220,red
365,181,208,red
381,177,198,red
